傅都子,1,9379-1376400546,40,淘宝,Philadelphia
薛庆,1,9379-1409850454,25,Costco Wholesale,Philadelphia
国信和,1,1193-1721132074,41,唯品会,长沙
沈凤,0,3995-1530031586,41,Amazon.com,北京
居冠,1,0297-1408699623,44,Wal-Mart Stores,Jackson
崔贝风,1,9672-1573333307,24,Schwarz Group,Bismarck
石娜,0,3629-1641112259,44,淘宝,拉萨
父谷忠惠,0,1084-1578622584,40,蘑菇街,重庆
文勇,1,1193-1379568971,39,Costco Wholesale,长沙
季中绍,1,6423-1576616303,20,Amazon.com,石家庄
关茗,0,3629-1727295431,45,聚划算,拉萨
萧马毅,1,6423-1382899215,29,淘宝,石家庄
仇贝兰,0,0297-1549996544,43,Schwarz Group,Jackson
明孝松,1,7914-1651279575,47,Schwarz Group,内蒙古
郝智琦,0,9672-1319138273,40,拼多多,Bismarck
翁绍,1,9379-1413751406,45,Costco Wholesale,Philadelphia
益信春,0,3629-1367842633,27,天猫,拉萨
狄琦,0,3629-1597380450,34,京东,拉萨
鲁仁雪,0,1084-1791068764,37,The Kroger,重庆
柯羽,0,6423-1651545367,31,拼多多,石家庄
施心,1,7914-1754765443,18,天猫,内蒙古
葛勇,1,0297-1741743320,26,The Kroger,Jackson
瞿笑菊,0,1193-1367982091,33,淘宝,长沙
明忠思,0,3995-1445717161,25,Wal-Mart Stores,北京
寇仉栋,1,0169-1306187138,20,Costco Wholesale,Columbia
平瑞,0,3629-1598732562,50,天猫,拉萨
岑易志,1,9672-1397927287,43,唯品会,Bismarck
寇仉栋,1,4439-1306187138,23,Costco Wholesale,Austin
余无志,1,6423-1574176970,32,The Kroger,石家庄
翁上可,0,0169-1348109534,37,蘑菇街,Columbia
庞伟,1,7914-1745129355,45,Wal-Mart Stores,内蒙古
荀惠,0,3995-1671766690,26,Schwarz Group,北京
翁上可,0,4439-1348109534,39,蘑菇街,Austin
邹浩,1,9379-1749961686,39,拼多多,Philadelphia
子颛栋,1,7914-1692463989,29,唯品会,内蒙古
龙贝青,0,1241-1359682675,17,Wal-Mart Stores,成都
逄娴,0,3629-1472323188,32,唯品会,拉萨
富被振,1,0169-1710474403,19,Schwarz Group,Columbia
农月,0,4439-1506711015,49,天猫,Austin
吕天,1,0566-1682869596,40,唯品会,武汉
左坚,1,0566-1753007713,26,The Kroger,武汉
华歌辉,1,9672-1593547723,46,聚划算,Bismarck
于单钰香,0,1193-1729906176,34,天猫,长沙
向亨,1,0297-1440353150,39,拼多多,Jackson
楚泰,1,4439-1656214789,20,天猫,Austin
耿嘉,0,7914-1370280620,40,京东,内蒙古
杭凯昌,1,1084-1359518692,21,聚划算,重庆
门南忠星,1,3995-1730030697,23,Schwarz Group,北京
刘电昭,0,7914-1619732301,27,淘宝,内蒙古
鲍无钧,1,6423-1787663037,39,唯品会,石家庄
冯薇,0,3995-1518459130,28,蘑菇街,北京
冉青,0,0566-1629231919,24,京东,武汉
闻人忠平,1,9379-1465267646,45,天猫,Philadelphia
桂利,1,0297-1568964063,44,唯品会,Jackson
弓卡俊,1,1241-1498011219,33,天猫,成都
羊晨,1,6423-1544857628,37,聚划算,石家庄
申屠上仪,0,7914-1499564885,26,蘑菇街,内蒙古
离宇伦,1,0297-1509396718,22,Costco Wholesale,Jackson
牧易琼,0,6423-1772462598,22,京东,石家庄
焦义韵,0,3995-1537658818,40,淘宝,北京
季孝蓉,0,6423-1300805755,34,Wal-Mart Stores,石家庄
公西滢,0,9672-1433806509,27,京东,Bismarck
梁段舒,0,0169-1579627561,40,Schwarz Group,Columbia
益电凤,0,6423-1693133977,20,Amazon.com,石家庄
水中俊,1,7914-1704878664,26,淘宝,内蒙古
潘伦,1,7914-1424072656,47,Amazon.com,内蒙古
毕姬,0,9672-1589925480,30,聚划算,Bismarck
茹东,1,1241-1307763828,17,Amazon.com,成都
关忠若,1,6423-1586267945,36,淘宝,石家庄
禹言,1,1241-1504604863,47,Costco Wholesale,成都
汪无利,1,1241-1790240989,17,Costco Wholesale,成都
鲍欢,0,1084-1550611856,27,唯品会,重庆
明信璧,0,4439-1510494454,26,Wal-Mart Stores,Austin
贾无琰,0,1193-1721890024,30,拼多多,长沙
邹卡固,1,0169-1387051173,23,天猫,Columbia
夹谷卿,0,9379-1479771649,41,The Kroger,Philadelphia
凤马民,1,5291-1642735682,36,Amazon.com,Detroit
朱贝盛,1,9379-1510470582,30,拼多多,Philadelphia
古善,1,1084-1788195004,18,Wal-Mart Stores,重庆
戴凯宏,1,1084-1654608448,41,Amazon.com,重庆
陆礼杰,1,9379-1519777321,21,Costco Wholesale,Philadelphia
周金梁,1,1241-1513465829,37,蘑菇街,成都
谢笑雅,0,1193-1747780424,28,天猫,长沙
牛可,0,0566-1675209380,34,Costco Wholesale,武汉
屠公中贞,0,3629-1707105584,36,淘宝,拉萨
常金新,1,1084-1571822740,25,天猫,重庆
父谷忠惠,0,7914-1578622584,45,蘑菇街,内蒙古
闾丘器保,1,7914-1737574201,21,淘宝,内蒙古
程凯惠,0,5291-1782586818,28,拼多多,Detroit
游利,1,9379-1614965647,40,Costco Wholesale,Philadelphia
葛星,1,1084-1574596715,22,拼多多,重庆
张坚,1,9672-1540444290,30,Costco Wholesale,Bismarck
闻马朋,1,1084-1730477254,41,京东,重庆
尤歌枫,0,7914-1607000815,41,京东,内蒙古
孔珍,0,1193-1595661642,42,拼多多,长沙
詹秀,0,4439-1324920146,29,Costco Wholesale,Austin
牧雅,0,3995-1491297780,24,聚划算,北京
于国,1,1084-1793861152,36,The Kroger,重庆
里东被芬,0,1084-1449665358,45,淘宝,重庆
鲍梦,0,3629-1758821870,37,The Kroger,拉萨
卞加雅,0,0297-1717282708,39,天猫,Jackson
苗玉雁,0,0566-1713296799,23,京东,武汉
农钰仁,1,1241-1320086614,31,Schwarz Group,成都
梅成,1,3629-1448782712,25,拼多多,拉萨
文钰之,1,1193-1655210976,38,淘宝,长沙
官欧以,1,4439-1411931824,21,天猫,Austin
闾丘器保,1,1084-1737574201,19,淘宝,重庆
幸梅,0,1241-1302290390,22,The Kroger,成都
云仁新,1,1084-1719569007,37,京东,重庆
离宇保,1,9672-1749511204,45,Schwarz Group,Bismarck
柯羽,0,0566-1651545367,30,拼多多,武汉
费器澜,0,1193-1538241378,26,淘宝,长沙
时易珊,0,1084-1550773815,30,The Kroger,重庆
奚笑刚,1,1193-1603376108,31,唯品会,长沙
荣功,1,0297-1707772041,37,唯品会,Jackson
戚钰琳,0,3995-1541318676,33,京东,北京
左丘无先,1,1241-1634024888,21,唯品会,成都
王姣,0,0297-1378289542,26,Schwarz Group,Jackson
平轮,1,0169-1548091326,48,The Kroger,Columbia
宗歌薇,0,0169-1630653935,43,The Kroger,Columbia
杜生,1,4439-1716398939,23,聚划算,Austin
安被佳,0,4439-1353312091,35,拼多多,Austin
狄梦,0,1241-1467055943,23,Costco Wholesale,成都
宗仁利,1,1084-1549064786,19,Costco Wholesale,重庆
江加琬,0,9672-1482971567,21,拼多多,Bismarck
戈卡裕,1,0297-1494032030,47,Schwarz Group,Jackson
干进,1,7914-1403652104,46,Costco Wholesale,内蒙古
卫器滢,0,0566-1778503108,44,拼多多,武汉
东门金平,1,7914-1583755719,20,京东,内蒙古
陆蓉,0,1084-1540199232,39,聚划算,重庆
焦电光,1,7914-1309591783,27,The Kroger,内蒙古
宁中时,1,1241-1592124096,26,The Kroger,成都
丘东仁信,1,1193-1636521674,51,Schwarz Group,长沙
宗仁娴,0,0297-1491719097,26,The Kroger,Jackson
牛可,0,6423-1675209380,37,Costco Wholesale,石家庄
金信咏,0,1193-1457803428,25,Schwarz Group,长沙
雷爱,0,1084-1496185384,44,聚划算,重庆
王卡锦,0,6423-1780577536,20,Wal-Mart Stores,石家庄
车信元,1,0169-1677974796,27,京东,Columbia
长孙进,1,0566-1783780545,37,Schwarz Group,武汉
明信璧,0,9379-1510494454,26,Wal-Mart Stores,Philadelphia
束毓,0,9672-1545125011,25,天猫,Bismarck
缪兴,1,5291-1584894693,49,淘宝,Detroit
都永,1,3629-1678232062,38,聚划算,拉萨
文长仁嘉,0,1084-1697454772,45,天猫,重庆
米贝腾,1,5291-1704300018,45,唯品会,Detroit
徒司伯,1,0169-1498601116,23,Schwarz Group,Columbia
顾礼柔,0,9672-1703462964,38,淘宝,Bismarck
曹凯义,1,1193-1660499086,24,聚划算,长沙
燕马朋,1,1084-1605872939,17,Wal-Mart Stores,重庆
臧兴,1,1084-1352236547,31,淘宝,重庆
滑茜,0,6423-1520052326,44,京东,石家庄
项涛,1,6423-1517140052,32,淘宝,石家庄
任浩,1,3995-1389723706,34,唯品会,北京
路舒,0,1193-1401918876,34,Amazon.com,长沙
奚倩,0,1084-1679885031,28,唯品会,重庆
殴好柔,0,3995-1315132404,23,Amazon.com,北京
井凤,0,9672-1482149274,51,唯品会,Bismarck
宗义刚,1,5291-1748102080,24,Costco Wholesale,Detroit
仲孙承,1,9379-1379284477,38,聚划算,Philadelphia
孟瑶,0,4439-1651669128,52,唯品会,Austin
容无茜,0,3629-1553155240,30,蘑菇街,拉萨
包九康,1,1084-1565069640,31,Wal-Mart Stores,重庆
夏加伯,1,1241-1388560375,48,Schwarz Group,成都
程好富,1,1084-1380224376,49,Wal-Mart Stores,重庆
鲍易翔,1,6423-1668364209,45,京东,石家庄
苏河,1,1084-1383564609,45,拼多多,重庆
洪淑,0,9672-1414444703,25,拼多多,Bismarck
焦怡,0,1241-1778395741,18,唯品会,成都
鲍善,1,0566-1501643614,38,拼多多,武汉
文友苑,0,0297-1334108894,40,The Kroger,Jackson
雷爱,0,7914-1496185384,44,聚划算,内蒙古
牛欢,0,7914-1573287446,22,Amazon.com,内蒙古
缪孝旭,1,1241-1652965621,22,The Kroger,成都
叶无永,1,1193-1374240718,34,Wal-Mart Stores,长沙
葛霄,0,1241-1528591390,40,拼多多,成都
牧飞,1,3629-1350901997,36,天猫,拉萨
安民,1,9672-1697559817,35,Amazon.com,Bismarck
父谷兴,1,1084-1391103848,43,蘑菇街,重庆
许马心,1,0566-1387945917,21,蘑菇街,武汉
吕天,1,6423-1682869596,38,唯品会,石家庄
殷九昌,1,4439-1728687531,47,Costco Wholesale,Austin
农叶,0,5291-1522862312,43,The Kroger,Detroit
陆礼杰,1,0169-1519777321,21,Costco Wholesale,Columbia
瞿航,1,0297-1625178778,43,天猫,Jackson
姚忠琴,0,6423-1675146020,50,淘宝,石家庄
顾惠,0,1241-1612908953,46,Schwarz Group,成都
生梁和,1,0297-1412769326,33,淘宝,Jackson
门南忠星,1,6423-1730030697,20,Schwarz Group,石家庄
巴欢,0,3995-1605785158,37,Costco Wholesale,北京
孔凯良,1,1193-1659006450,32,唯品会,长沙
马妍,0,0297-1760387402,29,Amazon.com,Jackson
余忠筠,0,9672-1541144095,20,蘑菇街,Bismarck
花孝香,0,9672-1654943095,32,天猫,Bismarck
衡平,1,3995-1310062299,42,淘宝,北京
莫芸,0,9672-1523286679,44,天猫,Bismarck
方歌雅,0,0566-1501075136,34,天猫,武汉
晋萍,0,1084-1773545190,18,拼多多,重庆
红艳,0,3629-1434537384,33,Amazon.com,拉萨
戴礼勤,0,3995-1612303504,29,Wal-Mart Stores,北京
侯诸贝彪,1,0566-1367793898,37,拼多多,武汉
益义荔,0,6423-1781814502,49,Amazon.com,石家庄
臧兴,1,7914-1352236547,31,淘宝,内蒙古
荀言,1,1084-1628935693,31,Amazon.com,重庆
邓德,1,1241-1544876640,32,天猫,成都
林凤,0,1193-1409556189,21,Costco Wholesale,长沙
萧民,1,4439-1622203245,31,The Kroger,Austin
尤磊,1,0297-1502145278,33,拼多多,Jackson
鲍欢,0,7914-1550611856,24,唯品会,内蒙古
韶笑天,1,1084-1474479632,49,唯品会,重庆
狐钟贝辰,1,0297-1318782750,28,聚划算,Jackson
古清,1,3629-1405814722,36,天猫,拉萨
封群,1,0297-1537532815,36,Amazon.com,Jackson
焦君,0,3629-1319974869,21,天猫,拉萨
牛芬,0,1193-1425301372,48,The Kroger,长沙
人东笑全,1,1193-1774743745,46,Wal-Mart Stores,长沙
赵仁,1,6423-1456314121,45,蘑菇街,石家庄
潘俊,1,6423-1774283817,17,蘑菇街,石家庄
周歌宁,1,1084-1550089292,43,聚划算,重庆
邬九婷,0,0169-1582868120,31,蘑菇街,Columbia
苏河,1,7914-1383564609,45,拼多多,内蒙古
傅笑雪,0,7914-1338788252,44,Costco Wholesale,内蒙古
顾子,1,5291-1783595850,24,The Kroger,Detroit
殴贝伯,1,1084-1577267915,27,Wal-Mart Stores,重庆
花钰素,0,9672-1676950730,22,京东,Bismarck
芮器贞,0,0566-1468329573,35,拼多多,武汉
丘司永,1,0169-1682015458,26,拼多多,Columbia
封歌瑶,0,0566-1357354802,30,唯品会,武汉
潘彬,1,3995-1375987729,24,唯品会,北京
凤启,1,5291-1771289118,44,京东,Detroit
齐钰进,1,3995-1334582106,29,唯品会,北京
薛电学,1,0169-1456696983,35,京东,Columbia
翁上可,0,9379-1348109534,37,蘑菇街,Philadelphia
牧宏,1,9672-1569282728,31,拼多多,Bismarck
蒋玉娴,0,1241-1382321325,38,Costco Wholesale,成都
祝裕,1,0297-1581498338,31,蘑菇街,Jackson
隗信柔,0,0169-1688624786,27,Costco Wholesale,Columbia
益莲,0,9672-1469333220,47,京东,Bismarck
尚义宏,1,1193-1498719610,34,Schwarz Group,长沙
顾宏,1,0297-1444360786,39,Wal-Mart Stores,Jackson
国飞,1,0169-1630743210,34,淘宝,Columbia
袁信树,1,6423-1562902207,26,京东,石家庄
季笑利,1,9672-1376355429,45,淘宝,Bismarck
郑金炎,1,0297-1535922753,48,The Kroger,Jackson
文勇,1,1241-1379568971,35,Costco Wholesale,成都
张马天,1,5291-1632361323,35,京东,Detroit
康凯芬,0,1241-1526959280,38,Costco Wholesale,成都
茹东,1,1193-1307763828,22,Amazon.com,长沙
蔡智爱,0,0566-1434530463,20,Schwarz Group,武汉
盖光,1,0169-1490583851,38,Costco Wholesale,Columbia
牛无辰,1,0297-1366665061,36,京东,Jackson
家艺,0,9672-1677953713,43,天猫,Bismarck
姬器瑶,0,3995-1362189490,26,Costco Wholesale,北京
寿智露,0,0566-1720416799,23,Schwarz Group,武汉
韦卡香,0,0566-1643295043,41,Schwarz Group,武汉
唐忠春,0,1193-1431742749,30,天猫,长沙
干易怡,0,1193-1353859138,32,天猫,长沙
臧中澜,0,5291-1301728080,31,天猫,Detroit
宁卡舒,0,7914-1703733358,27,唯品会,内蒙古
邴建,1,3995-1467397440,42,Wal-Mart Stores,北京
陆被峰,1,1241-1406395811,39,淘宝,成都
姚明,1,7914-1329015092,27,Amazon.com,内蒙古
弘器静,0,0566-1699287353,23,京东,武汉
殷孝飘,0,1084-1356915293,39,Wal-Mart Stores,重庆
何达,1,3629-1581483341,21,蘑菇街,拉萨
解保,1,9672-1556891797,45,唯品会,Bismarck
李信宁,0,1193-1396715424,46,京东,长沙
禹仁娥,0,6423-1422910843,23,The Kroger,石家庄
狐钟无香,0,1084-1500367995,35,淘宝,重庆
傅琼,0,3995-1545029093,39,Schwarz Group,北京
长孙无惠,0,0297-1689176309,25,Wal-Mart Stores,Jackson
左友丹,0,1241-1704793223,32,Amazon.com,成都
朱仁宁,0,0566-1304498735,42,Schwarz Group,武汉
沈凤,0,1193-1530031586,44,Amazon.com,长沙
顾都岩,1,3629-1593678861,32,京东,拉萨
尚信安,1,1084-1574825882,45,京东,重庆
卜时,1,6423-1761091514,27,天猫,石家庄
缪力,1,1193-1394031182,39,Amazon.com,长沙
范环,0,9379-1601079027,22,Schwarz Group,Philadelphia
傅琼,0,1084-1545029093,39,Schwarz Group,重庆
凤启,1,9672-1771289118,48,京东,Bismarck
殷玉澜,0,7914-1540476586,40,蘑菇街,内蒙古
干保,1,0566-1581805609,25,淘宝,武汉
冉歌泽,1,3629-1314280231,39,Wal-Mart Stores,拉萨
焦义韵,0,3629-1537658818,40,淘宝,拉萨
麻无勤,0,1084-1503739317,49,蘑菇街,重庆
伍无生,1,6423-1580309119,45,拼多多,石家庄
屠公礼志,1,0566-1699347197,44,拼多多,武汉
木巫贝君,0,1193-1588542391,31,Schwarz Group,长沙
徒司融,0,0169-1613442374,40,The Kroger,Columbia
赵钰静,0,1084-1345795199,41,Schwarz Group,重庆
许上文,1,7914-1378674229,20,聚划算,内蒙古
宁平,1,9672-1564337432,20,Schwarz Group,Bismarck
闫和,1,3995-1757529744,30,天猫,北京
宫南进,1,4439-1703423119,22,唯品会,Austin
仇贞,0,0297-1651501612,34,Costco Wholesale,Jackson
宋信仪,0,3629-1481919559,42,蘑菇街,拉萨
戴仁保,1,1084-1515135443,23,The Kroger,重庆
林翠,0,7914-1769483290,51,Costco Wholesale,内蒙古
邱好震,1,1241-1738528698,47,Amazon.com,成都
邹马秋,0,9379-1749321774,26,拼多多,Philadelphia
谷中霭,0,7914-1474668617,29,拼多多,内蒙古
羊晨,1,0566-1544857628,34,聚划算,武汉
盖佳,0,1241-1624928267,24,淘宝,成都
晋飞,1,0169-1744013860,37,淘宝,Columbia
詹易悦,0,5291-1662182884,43,Wal-Mart Stores,Detroit
房震,1,9672-1762919767,40,京东,Bismarck
苗仪,0,5291-1337105085,47,蘑菇街,Detroit
于单卡军,1,3995-1686702706,24,The Kroger,北京
吉婉,0,1193-1383539570,24,Schwarz Group,长沙
郝卡晓,0,1084-1371601386,33,Amazon.com,重庆
寿笑弘,1,3995-1751360129,23,京东,北京
向无飞,1,0297-1656897834,24,淘宝,Jackson
符马媛,0,1193-1649899575,40,拼多多,长沙
闫都璐,0,1084-1545878781,34,淘宝,重庆
姬金澜,0,3629-1785886055,28,拼多多,拉萨
濮阳智淑,0,1241-1518377701,43,Wal-Mart Stores,成都
邴伯,1,5291-1676268013,36,聚划算,Detroit
韩安,1,0169-1600304703,25,淘宝,Columbia
干进,1,1084-1403652104,49,Costco Wholesale,重庆
甄新,1,6423-1537407905,19,京东,石家庄
侯义珠,0,1084-1561635415,36,聚划算,重庆
裴仁羽,0,1084-1329293583,37,唯品会,重庆
屠公智婕,0,9672-1609437592,47,京东,Bismarck
詹和,1,7914-1456429275,41,拼多多,内蒙古
宇文卡莺,0,0566-1313104214,23,唯品会,武汉
麻颖,0,1241-1313452322,45,Amazon.com,成都
宁中时,1,6423-1592124096,27,The Kroger,石家庄
侯凡,0,7914-1387724883,22,蘑菇街,内蒙古
农钰仁,1,6423-1320086614,29,Schwarz Group,石家庄
古清,1,1193-1405814722,35,天猫,长沙
水中萍,0,3995-1396758467,19,Costco Wholesale,北京
干进,1,3995-1403652104,52,Costco Wholesale,北京
胡电力,1,3995-1664227017,43,京东,北京
詹春,0,0169-1790374788,41,Amazon.com,Columbia
公九影,0,1241-1589754634,39,聚划算,成都
戴兴,1,0169-1388699020,28,Costco Wholesale,Columbia
房文,1,5291-1362261966,41,京东,Detroit
弘器静,0,7914-1699287353,21,京东,内蒙古
常鸣,1,3629-1423983966,45,Wal-Mart Stores,拉萨
傅琼,0,1241-1545029093,38,Schwarz Group,成都
危馨,0,0169-1791397581,27,Wal-Mart Stores,Columbia
衡平,1,1084-1310062299,41,淘宝,重庆
良拓友丽,0,1084-1480394102,24,Schwarz Group,重庆
解磊,1,4439-1668124230,18,淘宝,Austin
龙贝裕,1,1241-1535665730,25,京东,成都
水中俊,1,0566-1704878664,23,淘宝,武汉
邬九婷,0,9379-1582868120,30,蘑菇街,Philadelphia
郁萍,0,4439-1626006485,18,The Kroger,Austin
宋信仪,0,1193-1481919559,41,蘑菇街,长沙
卜中美,0,7914-1591737701,30,Amazon.com,内蒙古
韦卡香,0,7914-1643295043,43,Schwarz Group,内蒙古
莘树,1,7914-1317542121,41,Schwarz Group,内蒙古
谷信晨,1,1084-1798315193,46,Costco Wholesale,重庆
鲍友云,0,1241-1348894449,25,Amazon.com,成都
连皇无炎,1,6423-1758004238,41,天猫,石家庄
红马光,1,3629-1343488795,47,淘宝,拉萨
凌克,1,6423-1559352462,49,聚划算,石家庄
时易珊,0,3995-1550773815,31,The Kroger,北京
潘加婵,0,9379-1472824038,40,Amazon.com,Philadelphia
阮好炎,1,1193-1522790347,43,唯品会,长沙
孙钰思,1,3995-1591536335,32,蘑菇街,北京
方娜,0,3629-1313661143,29,京东,拉萨
令狐卡媛,0,1084-1304497463,30,淘宝,重庆
益笑贞,0,0566-1466748274,33,Amazon.com,武汉
跋夹珍,0,9379-1487733283,27,唯品会,Philadelphia
梅友莉,0,6423-1322432427,21,Costco Wholesale,石家庄
曹玉豪,1,0297-1485618793,43,天猫,Jackson
葛星,1,3995-1574596715,22,拼多多,北京
吴琴,0,3629-1746243987,43,聚划算,拉萨
魏悦,0,5291-1741030590,42,京东,Detroit
谢雅,0,9672-1642058408,37,Wal-Mart Stores,Bismarck
滕超,1,0169-1369547927,40,Schwarz Group,Columbia
仇智华,0,0566-1764947657,48,唯品会,武汉
李霄,0,4439-1574616801,45,The Kroger,Austin
农忠思,1,0297-1341610493,26,淘宝,Jackson
古保,1,3995-1342408194,23,京东,北京
李信宁,0,3629-1396715424,43,京东,拉萨
苍翰,1,0566-1681516447,36,Amazon.com,武汉
古茗,0,0169-1401700999,27,Amazon.com,Columbia
萧马毅,1,1241-1382899215,24,淘宝,成都
孟贝欣,0,1241-1529973380,45,Schwarz Group,成都
官司馥,0,9672-1740980200,43,The Kroger,Bismarck
舒云,0,7914-1496514381,24,唯品会,内蒙古
平友,1,5291-1655709594,30,The Kroger,Detroit
甄伟,1,1084-1544069028,31,Schwarz Group,重庆
荀宜,0,9379-1574066473,16,Wal-Mart Stores,Philadelphia
汪孝影,0,9672-1777600717,37,蘑菇街,Bismarck
鱼学,1,6423-1394032877,43,The Kroger,石家庄
乌歌策,1,1193-1667759546,29,唯品会,长沙
储礼翰,1,3629-1444839023,39,聚划算,拉萨
古仁有,1,1193-1304445212,29,蘑菇街,长沙
滕珠,0,7914-1491162319,27,蘑菇街,内蒙古
计玉巧,0,1084-1734974398,32,京东,重庆
莘树,1,0169-1740432747,34,Schwarz Group,Columbia
龙贝青,0,6423-1359682675,18,Wal-Mart Stores,石家庄
邹义弘,1,3629-1710861595,23,京东,拉萨
罗若,1,6423-1600368685,40,Costco Wholesale,石家庄
潘凯谦,1,6423-1604412584,32,Costco Wholesale,石家庄
鲍梦,0,1193-1758821870,40,The Kroger,长沙
姜中,1,3629-1405911015,35,淘宝,拉萨
阮好炎,1,7914-1522790347,43,唯品会,内蒙古
宣倩,0,9672-1492039214,30,聚划算,Bismarck
颜婉,0,3629-1534030544,46,聚划算,拉萨
晏笑明,1,3995-1584158176,35,天猫,北京
狄梦,0,3995-1467055943,27,Costco Wholesale,北京
狄都发,1,0169-1774625145,48,淘宝,Columbia
尤智全,1,6423-1481973090,21,Amazon.com,石家庄
门呼都柔,0,1241-1471051077,32,唯品会,成都
李加旭,1,6423-1368313458,37,Wal-Mart Stores,石家庄
陶香,0,0566-1514920514,35,淘宝,武汉
迟公有,1,3629-1652539777,39,天猫,拉萨
云智芳,0,7914-1568478069,23,天猫,内蒙古
鲍无钧,1,1241-1787663037,38,唯品会,成都
戴世,1,1241-1544504755,23,Costco Wholesale,成都
强友彩,0,6423-1665200510,32,天猫,石家庄
关致,1,1084-1528755691,18,淘宝,重庆
时雅,0,5291-1405445714,27,Costco Wholesale,Detroit
麻星,1,4439-1597556325,34,聚划算,Austin
通茜,0,1193-1572191968,32,The Kroger,长沙
韶笑天,1,3995-1474479632,44,唯品会,北京
鱼庆,1,1084-1621026109,19,蘑菇街,重庆
钱朗,1,7914-1335522921,50,Wal-Mart Stores,内蒙古
农叶,0,9672-1522862312,43,The Kroger,Bismarck
